icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,squawk,spi,position_source,pulled_at
4ba9a9,THY1FE  ,Turkey,1783319704,1783319704,27.3034,40.6157,5501.64,False,188.54,2.97,-9.75,5753.1,1044,False,0,1783319704
4ba9a9,THY1FE  ,Turkey,1783320001,1783320002,27.5378,40.9299,3459.48,False,157.54,112.46,-7.48,3619.5,1044,False,0,1783320002
4ba9ac,THY7MV  ,Turkey,1783319399,1783319400,29.872,40.4254,6911.34,False,203.23,0.87,-10.08,7178.04,5156,False,0,1783319400
4ba9ac,THY7MV  ,Turkey,1783319704,1783319704,29.7678,40.8676,4198.62,False,168.29,268.42,-10.4,4366.26,5156,False,0,1783319704
4ba9ac,THY7MV  ,Turkey,1783320002,1783320002,29.2063,40.8984,2628.9,False,142.01,274.99,-2.93,2743.2,5156,False,0,1783320002
4ba9b0,THY3AR  ,Turkey,1783319100,1783319100,28.9482,41.2493,3345.18,False,165.19,181.43,5.2,3467.1,,False,0,1783319101
4ba9b0,THY3AR  ,Turkey,1783319389,1783319397,29.2349,40.8287,6073.14,False,223.98,104.77,6.83,6271.26,,False,0,1783319400
4ba9b0,THY3AR  ,Turkey,1783319703,1783319703,30.105,40.6872,8122.92,False,254.89,105.69,6.18,8435.34,,False,0,1783319704
4ba9b0,THY3AR  ,Turkey,1783320001,1783320001,30.9895,40.4935,9631.68,False,265.84,106.3,4.88,9997.44,,False,0,1783320002
4ba9f6,,Turkey,1783318491,1783318495,28.7218,41.3638,670.56,False,116.65,329.82,4.55,754.38,,False,0,1783318496
4ba9f6,THY6318 ,Turkey,1783318798,1783318798,28.699,41.1349,3436.62,False,176.45,135.83,5.2,3573.78,,False,0,1783318799
4ba9f6,THY6318 ,Turkey,1783319101,1783319101,29.2857,40.8187,5753.1,False,219.11,104.69,7.48,5981.7,,False,0,1783319101
4ba9f6,THY6318 ,Turkey,1783319399,1783319400,30.0754,40.6475,7498.08,False,245.29,106.57,3.25,7802.88,,False,0,1783319400
4ba9f6,THY6318 ,Turkey,1783319704,1783319704,30.9533,40.4444,8641.08,False,266.54,107.18,4.55,8983.98,,False,0,1783319704
4ba9f6,THY6318 ,Turkey,1783320001,1783320002,31.877,40.273,9646.92,False,274.87,102.32,4.55,10050.78,,False,0,1783320002
4baa08,THY1ET  ,Turkey,1783318493,1783318494,32.2547,40.2098,11277.6,False,251.84,107.84,0.33,11727.18,0721,False,0,1783318496
4baa08,THY1ET  ,Turkey,1783318631,1783318631,32.6435,40.1123,11269.98,False,250.05,108.1,0.0,11727.18,0721,False,0,1783318799
4baa09,THY2VU  ,Turkey,1783318495,1783318495,31.6658,41.1628,10325.1,False,209.64,274.93,-4.55,10706.1,,False,0,1783318496
4baa09,THY2VU  ,Turkey,1783318794,1783318798,30.9379,41.2132,8366.76,False,200.44,273.24,-16.91,8686.8,,False,0,1783318799
4baa09,THY2VU  ,Turkey,1783319099,1783319100,30.199,41.2221,5387.34,False,195.51,270.75,-7.15,5608.32,,False,0,1783319101
4baa09,THY2VU  ,Turkey,1783319399,1783319399,29.5779,41.1576,3383.28,False,160.81,226.04,-6.18,3543.3,,False,0,1783319400
4baa09,THY2VU  ,Turkey,1783319703,1783319703,29.0728,40.9834,1950.72,False,152.35,255.73,-2.6,2072.64,,False,0,1783319704
4baa09,THY2VU  ,Turkey,1783319994,1783319998,28.7321,41.0439,1379.22,False,102.9,359.14,-4.88,1485.9,,False,0,1783320002
4baa0c,THY3ZP  ,Turkey,1783318482,1783318488,31.981,40.5056,9563.1,False,204.47,304.13,-7.48,9959.34,,False,0,1783318496
4baa0c,THY3ZP  ,Turkey,1783318798,1783318798,31.2839,40.7169,8534.4,False,205.81,287.76,0.0,8877.3,,False,0,1783318799
4baa0c,THY3ZP  ,Turkey,1783319100,1783319100,30.5813,40.8737,7795.26,False,190.28,277.14,-8.13,8130.54,,False,0,1783319101
4baa0c,THY3ZP  ,Turkey,1783319399,1783319399,30.0469,41.0144,5173.98,False,168.96,219.07,-6.5,5402.58,,False,0,1783319400
4baa0c,THY3ZP  ,Turkey,1783319703,1783319703,29.5543,40.8745,3261.36,False,154.44,275.16,-4.55,3413.76,,False,0,1783319704
4baa0c,THY3ZP  ,Turkey,1783320001,1783320001,29.0294,40.9101,2240.28,False,142.57,275.18,-2.28,2377.44,,False,0,1783320002
4baa0e,THY3XJ  ,Turkey,1783320001,1783320001,41.3516,41.6356,2506.98,False,128.59,237.58,16.58,2606.04,6761,False,0,1783320002
4baa10,THY76W  ,Turkey,1783318480,1783318486,32.2832,41.7196,11582.4,False,206.42,262.7,0.0,12016.74,,False,0,1783318496
4baa10,THY76W  ,Turkey,1783318480,1783318752,32.2832,41.7196,11582.4,False,206.42,262.7,0.0,12016.74,,False,0,1783318799
4baa10,THY76W  ,Turkey,1783318480,1783319091,32.2832,41.7196,11582.4,False,206.42,262.7,0.0,12016.74,,False,0,1783319101
4baa10,THY76W  ,Turkey,1783319399,1783319399,30.0508,41.6139,5783.58,False,192.0,272.0,-10.73,6027.42,,False,0,1783319400
4baa10,THY76W  ,Turkey,1783319703,1783319703,29.4782,41.5317,3825.24,False,158.36,220.52,-5.2,4000.5,,False,0,1783319704
4baa10,THY76W  ,Turkey,1783320001,1783320002,29.3018,41.183,3032.76,False,143.69,177.33,0.0,3177.54,,False,0,1783320002
4baa12,THY8FV  ,Turkey,1783318487,1783318487,28.896,40.8878,1684.02,False,134.38,255.59,-1.63,1790.7,,False,0,1783318496
4baa12,THY8FV  ,Turkey,1783318790,1783318796,28.7315,41.0709,1203.96,False,98.26,359.4,-4.55,1303.02,,False,0,1783318799
4baa12,THY8FV  ,Turkey,1783318965,1783318981,28.7289,41.2053,411.48,False,68.43,359.14,-3.25,472.44,,False,0,1783319101
4baa14,THY6CY  ,Turkey,1783318495,1783318495,31.3185,40.6908,8420.1,False,204.89,286.93,-3.58,8778.24,,False,0,1783318496
4baa14,THY6CY  ,Turkey,1783318797,1783318798,30.6332,40.8016,6835.14,False,191.24,276.95,-7.15,7132.32,,False,0,1783318799
4baa14,THY6CY  ,Turkey,1783319100,1783319100,29.9739,40.8607,5059.68,False,182.19,276.32,-6.83,5280.66,,False,0,1783319101
4baa14,THY6CY  ,Turkey,1783319399,1783319399,29.3875,40.8844,2811.78,False,147.32,275.61,-5.2,2956.56,,False,0,1783319400
4baa14,THY6CY  ,Turkey,1783319686,1783319686,28.9324,40.9066,967.74,False,123.52,264.5,-2.6,1097.28,,False,0,1783319704
4baa14,THY6CY  ,Turkey,1783319998,1783319999,28.7111,41.0778,899.16,False,94.16,359.06,0.33,990.6,,False,0,1783320002
4baa42,THY1EM  ,Turkey,1783320001,1783320001,27.9583,40.2497,9753.6,False,251.84,24.63,0.0,10119.36,6357,False,0,1783320002
4baa44,THY9QW  ,Turkey,1783318494,1783318495,29.8153,40.8763,4472.94,False,173.67,291.55,-10.08,4648.2,1050,False,0,1783318496
4baa44,THY9QW  ,Turkey,1783318797,1783318798,29.2469,40.8956,2407.92,False,151.88,275.25,-4.23,2522.22,1050,False,0,1783318799
4baa44,THY9QW  ,Turkey,1783319096,1783319097,28.7794,40.9249,1417.32,False,111.94,274.22,-4.55,1516.38,1050,False,0,1783319101
4baa44,THY9QW  ,Turkey,1783319392,1783319397,28.7296,41.1681,632.46,False,80.26,359.27,-2.28,708.66,1050,False,0,1783319400
4baa44,THY9QW  ,Turkey,1783319459,1783319459,28.7287,41.2151,350.52,False,73.08,358.39,-3.58,449.58,1050,False,0,1783319704
4baa47,THY2AL  ,Turkey,1783318798,1783318798,30.2258,40.0958,9753.6,False,226.71,338.85,0.33,10134.6,4024,True,0,1783318799
4baa47,THY2AL  ,Turkey,1783319100,1783319100,29.9364,40.6644,9738.36,False,225.93,338.63,0.0,10096.5,4024,True,0,1783319101
4baa47,THY2AL  ,Turkey,1783319399,1783319399,29.6427,41.2311,9753.6,False,225.46,338.59,0.0,10088.88,6330,False,0,1783319400
4baa47,THY2AL  ,Turkey,1783319700,1783319702,29.3434,41.7969,9745.98,False,224.22,337.61,0.0,10073.64,6330,False,0,1783319704
4baa47,THY2AL  ,Turkey,1783319705,1783320001,29.3384,41.8058,9753.6,False,225.37,337.59,0.0,10073.64,1140,False,0,1783320002
4baa55,THY1HM  ,Turkey,1783319100,1783319100,28.8161,41.4606,2171.7,False,139.08,354.27,15.61,2255.52,,False,0,1783319101
4baa55,THY1HM  ,Turkey,1783319399,1783319399,29.1699,41.7592,5173.98,False,206.36,68.81,11.05,5364.48,0765,False,0,1783319400
4baa55,THY1HM  ,Turkey,1783319680,1783319699,29.8651,41.958,7338.06,False,234.76,69.34,5.2,7543.8,0765,False,0,1783319704
4baa55,THY1HM  ,Turkey,1783319752,1783319994,30.0606,42.0063,7780.02,False,240.89,77.42,5.2,7901.94,0765,False,0,1783320002
4baa56,,Turkey,1783318789,1783318796,28.769,41.3203,579.12,False,98.1,38.61,4.88,647.7,,False,0,1783318799
4baa56,THY1GH  ,Turkey,1783319098,1783319100,28.7256,41.675,3497.58,False,181.58,316.49,4.88,3634.74,,False,0,1783319101
4baa56,THY1GH  ,Turkey,1783319383,1783319399,28.3045,42.0976,5707.38,False,222.42,347.44,6.83,5791.2,1356,False,0,1783319400
4baa56,THY1GH  ,Turkey,1783319623,1783319703,27.8608,42.445,7368.54,False,236.71,300.86,5.53,7261.86,1356,False,0,1783319704
4baa56,THY1GH  ,Turkey,1783320001,1783320001,27.1135,43.0178,8854.44,False,231.51,323.77,4.55,9151.62,1356,False,0,1783320002
4baa64,THY72X  ,Turkey,1783318494,1783318494,32.0425,40.2391,10668.0,False,260.04,105.96,0.0,11102.34,,False,0,1783318496
4baa64,THY72X  ,Turkey,1783318679,1783318679,32.5859,40.1199,10668.0,False,261.96,106.19,0.33,11109.96,,False,0,1783318799
4baa79,THY87X  ,Turkey,1783319666,1783319702,28.3851,42.4231,8831.58,False,245.03,140.03,-10.4,9479.28,7636,False,0,1783319704
4baa79,THY87X  ,Turkey,1783320002,1783320002,28.9092,41.8767,5821.68,False,202.78,150.18,-9.43,6042.66,7636,False,0,1783320002
4baa89,THY2CE  ,Turkey,1783319392,1783319399,29.8695,40.3254,7924.8,False,194.97,359.85,0.0,8244.84,,False,0,1783319400
4baa89,THY2CE  ,Turkey,1783319703,1783319703,29.9067,40.8105,5593.08,False,168.88,340.79,-4.88,5814.06,,False,0,1783319704
4baa89,THY2CE  ,Turkey,1783320001,1783320001,29.3846,40.8882,3870.96,False,159.33,273.89,-9.1,4030.98,,False,0,1783320002
4baa8e,THY9NY  ,Turkey,1783318794,1783318794,35.7553,41.3952,10660.38,False,261.83,101.91,0.0,11064.24,,False,0,1783318799
4baa8e,THY9NY  ,Turkey,1783319100,1783319100,36.673,41.2566,7574.28,False,240.75,95.27,-8.45,7886.7,,False,0,1783319101
4baa8e,THY9NY  ,Turkey,1783319295,1783319295,37.198,41.2167,5928.36,False,217.76,95.97,-8.45,6210.3,,False,0,1783319400
4baa96,THY4TZ  ,Turkey,1783318798,1783318798,40.2769,40.0138,8199.12,False,211.49,271.25,9.75,8557.26,1010,False,0,1783318799
4baa96,THY4TZ  ,Turkey,1783319100,1783319100,39.5211,40.024,10180.32,False,211.97,270.7,4.55,10645.14,1010,False,0,1783319101
4baa96,THY4TZ  ,Turkey,1783319399,1783319399,38.7907,40.0291,10363.2,False,207.84,270.28,0.0,10843.26,1010,False,0,1783319400
4baa96,THY4TZ  ,Turkey,1783319701,1783319701,38.058,40.0296,10363.2,False,207.32,269.86,0.0,10843.26,1010,False,0,1783319704
4baa96,THY4TZ  ,Turkey,1783320001,1783320001,37.3302,40.0257,10363.2,False,206.31,269.29,0.0,10835.64,1010,False,0,1783320002
4baa99,THY2SK  ,Turkey,1783319398,1783319399,32.1742,40.4748,10972.8,False,209.7,292.35,0.0,11422.38,,False,0,1783319400
4baa99,THY2SK  ,Turkey,1783319703,1783319703,31.4667,40.6725,10248.9,False,212.47,287.91,-4.88,10675.62,,False,0,1783319704
4baa99,THY2SK  ,Turkey,1783320002,1783320002,30.751,40.8451,8557.26,False,211.85,287.38,-14.63,8923.02,,False,0,1783320002
4baad9,THY3XG  ,Turkey,1783318493,1783318495,28.7319,41.0473,1203.96,False,89.05,358.01,-0.65,1295.4,,False,0,1783318496
4baad9,THY3XG  ,Turkey,1783318721,1783318727,28.7287,41.2153,358.14,False,74.09,359.2,-3.58,426.72,,False,0,1783318799
4bab22,THY849  ,Turkey,1783318494,1783318495,29.8698,40.0486,8237.22,False,218.64,0.0,-5.2,8572.5,5722,False,0,1783318496
4bab22,THY849  ,Turkey,1783318798,1783318798,29.875,40.6219,6141.72,False,196.03,0.9,-10.73,6408.42,5722,False,0,1783318799
4bab22,THY849  ,Turkey,1783319100,1783319100,29.4506,40.8725,3489.96,False,152.28,270.0,-8.45,3634.74,5722,False,0,1783319101
4bab22,THY849  ,Turkey,1783319398,1783319399,28.9592,40.9319,1981.2,False,130.77,284.58,-3.58,2087.88,5722,False,0,1783319400
4bab22,THY849  ,Turkey,1783319703,1783319703,28.7303,41.1363,815.34,False,95.18,359.38,-5.2,899.16,5722,False,0,1783319704
4bab22,THY849  ,Turkey,1783319809,1783319817,28.7288,41.213,365.76,False,72.54,359.59,-3.9,434.34,5722,False,0,1783320002
4bab25,THY8GS  ,Turkey,1783316997,1783318219,39.3264,41.2275,11582.4,False,213.34,285.81,13.98,6377.94,5070,False,0,1783318496
4bab27,THY5WX  ,Turkey,1783319100,1783319100,27.2933,40.3567,7307.58,False,194.02,21.46,-2.93,7612.38,1030,False,0,1783319101
4bab27,THY5WX  ,Turkey,1783319399,1783319399,27.8243,40.6664,4084.32,False,173.68,53.67,-9.1,4267.2,1030,False,0,1783319400
4bab27,THY5WX  ,Turkey,1783319703,1783319703,28.2675,40.9106,1927.86,False,136.65,54.04,-6.83,2034.54,1030,False,0,1783319704
4bab27,THY5WX  ,Turkey,1783320001,1783320001,28.6454,40.9061,1508.76,False,113.07,71.15,0.0,1600.2,1030,False,0,1783320002
4bab29,THY1VN  ,Turkey,1783318495,1783318496,38.2749,41.28,10363.2,False,211.09,274.61,0.0,10797.54,0761,False,0,1783318496
4bab29,THY1VN  ,Turkey,1783318799,1783318799,37.534,41.3544,11582.4,False,203.06,277.86,0.0,12062.46,0761,False,0,1783318799
4bab29,THY1VN  ,Turkey,1783319099,1783319099,36.8202,41.4266,11582.4,False,201.25,277.34,0.0,12054.84,0761,False,0,1783319101
4bab29,THY1VN  ,Turkey,1783319400,1783319400,36.1051,41.4944,11582.4,False,199.02,276.98,0.0,12031.98,0761,False,0,1783319400
4bab29,THY1VN  ,Turkey,1783319679,1783319679,35.4446,41.5532,11582.4,False,199.86,276.5,0.0,12024.36,0761,False,0,1783319704
4bab29,THY1VN  ,Turkey,1783319751,1783319751,35.2729,41.5679,11582.4,False,200.94,276.62,0.0,12024.36,0761,False,0,1783320002
4bab2e,THY9LR  ,Turkey,1783318495,1783318495,29.8695,40.2142,7612.38,False,213.5,0.28,-2.93,7924.8,5722,False,0,1783318496
4bab2e,THY9LR  ,Turkey,1783318798,1783318798,29.7494,40.7322,4914.9,False,182.45,329.31,-7.8,5113.02,5722,False,0,1783318799
4bab2e,THY9LR  ,Turkey,1783319100,1783319100,29.2799,40.8933,2689.86,False,145.27,275.69,-4.88,2811.78,5722,False,0,1783319101
4bab2e,THY9LR  ,Turkey,1783319390,1783319398,28.8474,40.9671,1188.72,False,119.25,288.36,-3.9,1303.02,5722,False,0,1783319400
4bab2e,THY9LR  ,Turkey,1783319698,1783319703,28.709,41.186,541.02,False,78.71,359.63,-3.9,617.22,5722,False,0,1783319704
4bab2e,THY9LR  ,Turkey,1783319760,1783319760,28.7081,41.2289,297.18,False,78.21,358.87,-3.9,426.72,5722,False,0,1783320002
4bb028,TKJ1KE  ,Turkey,1783319100,1783319100,29.5847,41.1128,3329.94,False,159.42,344.08,5.85,3459.48,,False,0,1783319101
4bb028,TKJ1KE  ,Turkey,1783319400,1783319400,29.1491,41.4427,6819.9,False,194.25,305.08,10.4,7071.36,5305,False,0,1783319400
4bb028,TKJ1KE  ,Turkey,1783319703,1783319703,28.5318,41.7662,9425.94,False,218.9,304.66,5.2,9753.6,5305,False,0,1783319704
4bb028,TKJ1KE  ,Turkey,1783319846,1783320001,28.2223,41.926,11315.7,False,217.61,304.4,6.18,10812.78,1000,False,0,1783320002
4bb02b,TKJ71C  ,Turkey,1783318495,1783318495,29.5597,41.1526,4267.2,False,166.15,321.28,13.98,4427.22,,False,0,1783318496
4bb02b,TKJ71C  ,Turkey,1783318797,1783318798,29.0693,41.4925,7962.9,False,199.91,312.39,10.73,8260.08,3207,False,0,1783318799
4bb02b,TKJ71C  ,Turkey,1783319100,1783319100,28.499,41.8792,10294.62,False,220.41,311.88,4.23,10645.14,3207,False,0,1783319101
4bb02b,TKJ71C  ,Turkey,1783319399,1783319399,28.0658,42.3527,11894.82,False,211.58,301.68,4.55,12260.58,1000,False,0,1783319400
4bb02b,TKJ71C  ,Turkey,1783319475,1783319703,27.8994,42.4276,12192.0,False,211.13,300.94,-0.65,12573.0,1000,False,0,1783319704
4bb02b,TKJ71C  ,Turkey,1783319475,1783319998,27.8994,42.4276,12192.0,False,211.13,300.94,-0.65,12573.0,1000,False,0,1783320002
4bb04d,THY4SV  ,Turkey,1783319396,1783319399,32.7108,40.892,11582.4,False,209.36,296.57,-0.33,12062.46,,False,0,1783319400
4bb04d,THY4SV  ,Turkey,1783319515,1783319676,32.4418,40.9939,11407.14,False,212.81,296.57,-4.23,11894.82,,False,0,1783319704
4bb04d,THY4SV  ,Turkey,1783319515,1783319972,32.4418,40.9939,11407.14,False,212.81,296.57,-4.23,11894.82,,False,0,1783320002
4bb055,THY9AX  ,Turkey,1783319398,1783319399,40.2039,40.1747,11292.84,False,235.46,350.95,0.0,11856.72,5134,False,0,1783319400
4bb055,THY9AX  ,Turkey,1783319703,1783319703,39.6647,40.4689,11277.6,False,226.67,342.84,0.0,11826.24,5134,False,0,1783319704
4bb055,THY9AX  ,Turkey,1783320001,1783320001,40.3189,40.7076,10927.08,False,262.74,100.61,-4.55,11475.72,5134,False,0,1783320002
4bb056,THY5DG  ,Turkey,1783318251,1783318273,32.0986,40.3299,10050.78,False,263.78,104.69,0.0,10485.12,,False,0,1783318496
4bb061,THY22B  ,Turkey,1783318493,1783318495,29.8738,40.6342,5036.82,False,183.04,349.64,-8.13,5257.8,0542,False,0,1783318496
4bb061,THY22B  ,Turkey,1783318798,1783318798,29.4385,40.8816,3124.2,False,140.62,275.67,-6.5,3261.36,0542,False,0,1783318799
4bb061,THY22B  ,Turkey,1783319099,1783319099,28.9632,40.9277,1478.28,False,129.64,281.44,-4.23,1584.96,0542,False,0,1783319101
4bb061,THY22B  ,Turkey,1783319398,1783319398,28.7106,41.1022,906.78,False,95.18,359.07,0.65,982.98,0542,False,0,1783319400
4bb061,THY22B  ,Turkey,1783319550,1783319552,28.7083,41.2172,365.76,False,73.57,359.2,-3.58,434.34,0542,False,0,1783319704
4bb067,THY2YM  ,Turkey,1783318490,1783318495,28.71,41.1319,845.82,False,90.56,359.02,-4.23,929.64,4131,False,0,1783318496
4bb067,THY2YM  ,Turkey,1783318608,1783318610,28.7083,41.2185,358.14,False,74.1,358.81,-3.58,434.34,4131,False,0,1783318799
4bb150,THY6144 ,Turkey,1783318496,1783318496,38.1763,40.9598,9753.6,False,225.56,262.79,0.0,10172.7,0674,False,0,1783318496
4bb150,THY6144 ,Turkey,1783318798,1783318798,37.3748,40.8807,9753.6,False,225.32,262.26,0.0,10165.08,0674,False,0,1783318799
4bb150,THY6144 ,Turkey,1783319101,1783319101,36.5822,40.7967,9753.6,False,223.5,261.8,0.0,10165.08,0674,False,0,1783319101
4bb150,THY6144 ,Turkey,1783319317,1783319318,36.0155,40.7332,9753.6,False,223.22,261.38,0.0,10157.46,0674,False,0,1783319400
4bb162,THY32W  ,Turkey,1783318495,1783318495,35.5366,41.6438,10972.8,False,215.85,273.01,0.0,11391.9,4574,False,0,1783318496
4bb162,THY32W  ,Turkey,1783318648,1783318648,35.1413,41.6584,10972.8,False,216.31,272.73,0.0,11391.9,4574,False,0,1783318799
4bb162,THY32W  ,Turkey,1783319697,1783319703,32.3989,41.7238,10972.8,False,216.11,271.09,0.0,11361.42,,False,0,1783319704
4bb162,THY32W  ,Turkey,1783320001,1783320001,31.6343,41.6038,9928.86,False,213.24,256.47,-4.55,10386.06,,False,0,1783320002
4bb182,THY184  ,Turkey,1783318495,1783318495,28.3929,40.9029,1508.76,False,125.2,149.64,0.0,1607.82,5214,False,0,1783318496
4bb182,THY184  ,Turkey,1783318794,1783318797,28.7143,40.9113,1508.76,False,105.98,0.0,0.0,1607.82,5214,False,0,1783318799
4bb182,THY184  ,Turkey,1783319100,1783319100,28.7091,41.1798,579.12,False,83.86,359.3,-4.55,655.32,5214,False,0,1783319101
4bb182,THY184  ,Turkey,1783319148,1783319159,28.7084,41.2143,381.0,False,76.66,359.23,-3.9,449.58,5214,False,0,1783319400
4bb1c7,THY3EQ  ,Turkey,1783318495,1783318495,27.302,40.3709,6156.96,False,209.43,1.27,-5.85,6423.66,4101,False,0,1783318496
4bb1c7,THY3EQ  ,Turkey,1783318794,1783318796,27.6069,40.7292,3970.02,False,173.41,67.31,-7.48,4145.28,4101,False,0,1783318799
4bb1c7,THY3EQ  ,Turkey,1783319100,1783319100,28.1101,40.8891,2293.62,False,130.99,67.36,-5.53,2423.16,4101,False,0,1783319101
4bb1c7,THY3EQ  ,Turkey,1783319399,1783319399,28.5142,40.9616,1143.0,False,111.73,119.52,-2.6,1234.44,4101,False,0,1783319400
4bb1c7,THY3EQ  ,Turkey,1783319701,1783319701,28.711,41.0915,899.16,False,92.61,359.36,-1.3,982.98,4101,False,0,1783319704
4bb1c7,THY3EQ  ,Turkey,1783319884,1783319884,28.7082,41.2268,304.8,False,71.01,358.75,-3.58,426.72,4101,False,0,1783320002
4bb204,THY5056 ,Turkey,1783319399,1783319399,28.9476,41.2984,2819.4,False,155.88,180.38,11.38,2918.46,,False,0,1783319400
4bb204,THY5056 ,Turkey,1783319704,1783319704,28.9117,40.8396,6096.0,False,177.0,175.5,8.45,6339.84,2371,False,0,1783319704
4bb204,THY5056 ,Turkey,1783320001,1783320001,29.1409,40.3097,7581.9,False,234.73,147.08,2.6,7894.32,2371,False,0,1783320002
4bb20b,THY263  ,Turkey,1783318496,1783318496,36.2075,41.2906,10965.18,False,199.39,275.18,0.0,11407.14,2045,False,0,1783318496
4bb20b,THY263  ,Turkey,1783318798,1783318799,35.4972,41.3365,10972.8,False,198.27,274.91,0.0,11407.14,2045,False,0,1783318799
4bb20b,THY263  ,Turkey,1783318870,1783318871,35.3255,41.347,10972.8,False,199.17,274.44,0.0,11407.14,2045,False,0,1783319101
4bb210,THY6976 ,Turkey,1783319399,1783319399,28.6114,41.3438,1927.86,False,149.71,216.48,7.8,2011.68,,False,0,1783319400
4bb210,THY6976 ,Turkey,1783319704,1783319704,28.5796,40.9504,2727.96,False,140.9,170.33,-0.33,2857.5,,False,0,1783319704
4bb210,THY6976 ,Turkey,1783320002,1783320002,28.7042,40.5869,2727.96,False,140.3,138.42,0.33,2857.5,,False,0,1783320002
4bb219,THY097  ,Turkey,1783319396,1783319399,29.8697,40.1087,7924.8,False,217.62,359.46,-0.33,8267.7,5241,False,0,1783319400
4bb219,THY097  ,Turkey,1783319703,1783319703,29.9683,40.6687,6294.12,False,177.63,357.68,-8.13,6568.44,5241,False,0,1783319704
4bb219,THY097  ,Turkey,1783320002,1783320002,29.5734,40.8731,3970.02,False,142.89,278.07,-7.48,4137.66,5241,False,0,1783320002
4bb26c,THY6974 ,Turkey,1783319399,1783319399,28.5519,41.2103,2727.96,False,155.91,196.88,0.0,2865.12,,False,0,1783319400
4bb26c,THY6974 ,Turkey,1783319701,1783319703,28.6157,40.8124,2727.96,False,141.94,171.66,0.0,2857.5,,False,0,1783319704
4bb26c,THY6974 ,Turkey,1783320000,1783320001,28.838,40.6039,2476.5,False,125.26,38.33,-7.8,2590.8,,False,0,1783320002
4bb26e,THY365  ,Turkey,1783318495,1783318496,29.0208,40.9184,1729.74,False,140.2,239.58,-3.58,1828.8,,False,0,1783318496
4bb26e,THY365  ,Turkey,1783318799,1783318799,28.7125,41.0044,1203.96,False,109.6,358.92,0.33,1295.4,,False,0,1783318799
4bb26e,THY365  ,Turkey,1783319066,1783319069,28.7083,41.2215,342.9,False,66.88,0.0,-2.6,426.72,,False,0,1783319101
4bb286,THY325  ,Turkey,1783319397,1783319399,30.5477,41.5968,7719.06,False,225.56,272.61,-5.2,8023.86,,False,0,1783319400
4bb286,THY325  ,Turkey,1783319703,1783319703,29.791,41.6186,5013.96,False,177.7,267.18,-3.9,5219.7,,False,0,1783319704
4bb286,THY325  ,Turkey,1783320001,1783320001,29.345,41.409,3040.38,False,150.23,216.09,-0.65,3169.92,,False,0,1783320002
4bb290,THY349  ,Turkey,1783318494,1783318494,29.8289,41.4513,4358.64,False,177.11,257.42,-7.48,4602.48,,False,0,1783318496
4bb290,THY349  ,Turkey,1783318798,1783318798,29.3423,41.1979,2781.3,False,154.48,196.44,-5.2,2903.22,,False,0,1783318799
4bb290,THY349  ,Turkey,1783319100,1783319101,29.0809,40.921,1463.04,False,124.11,272.61,-2.6,1562.1,,False,0,1783319101
4bb290,THY349  ,Turkey,1783319399,1783319399,28.712,41.0229,899.16,False,107.08,357.8,0.0,982.98,,False,0,1783319400
4bb290,THY349  ,Turkey,1783319645,1783319657,28.7083,41.2182,365.76,False,76.14,359.23,-3.9,426.72,,False,0,1783319704
4bb29a,TKJ9XD  ,Turkey,1783318495,1783318496,28.5188,41.7279,8092.44,False,220.59,309.89,6.5,8397.24,5333,False,0,1783318496
4bb29a,TKJ9XD  ,Turkey,1783318799,1783318799,27.8782,42.0977,9745.98,False,217.39,305.27,0.65,10088.88,5333,False,0,1783318799
4bb29a,TKJ9XD  ,Turkey,1783319100,1783319101,27.2354,42.4336,9745.98,False,213.51,304.99,0.33,10081.26,5333,False,0,1783319101
